freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,EUR,NET,P1_NCH_AW67,DK,15839.0,16635.6,17410.87,17916.92,18348.38,18562.46,19139.99,20023.08,20858.88,21523.4,22497.32,23048.7,23367.01,23575.56,23900.39,24142.08,24372.37,24751.44,25374.05,25937.27,26458.89,27505.74,28434.46,29537.28,32345.16,33437.09
A,EUR,NET,P1_NCH_AW67,EA19,,,,,,14141.87,14547.27,15022.65,15592.38,15885.9,16270.5,16637.0,16985.15,17255.27,17639.32,18027.22,18318.84,18520.55,18949.72,19488.29,19514.5,20296.37,21514.99,,,
A,EUR,NET,P1_NCH_AW67,EA20,,,,,,,,,,,,,,17135.29,17511.38,17897.54,18187.95,18390.81,18818.31,19354.03,19382.72,20160.14,21374.67,22625.64,23071.36,23800.52
A,EUR,NET,P1_NCH_AW67,EA21,,,,,,,,,,,,,,,,,,,,,,,,,22794.55,23536.51
A,EUR,NET,P1_NCH_AW67,EE,2108.3,2387.64,2615.03,2816.62,3087.61,3490.93,4176.03,4981.15,5647.07,5298.32,5359.12,5697.0,6024.23,6448.37,6762.77,7249.71,7809.29,8338.97,9498.58,10069.55,10284.09,10951.72,11865.74,13363.72,15387.3,15983.54
A,EUR,NET,P1_NCH_AW67,EL,8498.3,8718.07,9579.26,10707.14,11767.1,12183.7,12982.52,13050.54,13044.39,13377.43,13312.2,12454.79,12141.34,11323.6,11499.62,11171.08,10734.71,10654.67,10646.32,10827.29,10338.35,11078.76,12033.68,12868.65,14337.44,16197.09
A,EUR,NET,P1_NCH_AW67,ES,9867.09,10135.94,10441.13,11042.0,11334.26,11594.02,11860.75,12321.94,13360.75,13795.78,13692.26,14040.11,14157.46,14220.0,14297.48,14782.17,14769.53,14835.36,15014.6,15227.74,14790.2,15361.71,15997.04,16918.2,18727.17,19208.46
A,EUR,NET,P1_NCH_AW67,EU15,14331.97,14836.84,15229.78,15257.09,15855.77,16176.98,16664.01,17276.36,17221.56,17046.13,17649.97,17983.18,18687.68,18841.93,19383.86,20283.23,20095.12,20123.69,20525.32,21132.11,,,,,,
A,EUR,NET,P1_NCH_AW67,EU27_2020,,,,,,,,,,,,,,15163.09,15461.53,15778.23,16044.91,16296.27,16706.52,17205.35,17333.79,18041.12,19213.59,20447.91,21098.24,21943.22
A,EUR,NET,P1_NCH_AW67,EU28,,,,,,,,,,,,,,16152.12,16605.84,17357.46,17241.4,17346.34,17766.11,18338.76,,,,,,
A,EUR,NET,P1_NCH_AW67,FI,12743.63,13527.76,14314.89,14813.55,15536.95,16170.2,17023.54,18124.86,19044.55,19911.53,20396.05,20875.8,21538.28,21784.15,21817.64,22036.1,22410.86,22822.64,23279.17,23852.76,24693.48,25252.37,26075.69,27082.05,27312.96,28415.98
A,EUR,NET,P1_NCH_AW67,FR,13257.15,13660.27,14089.74,14380.71,14747.65,15155.2,15605.64,16107.45,16678.21,16936.07,17212.55,17576.75,17849.48,18059.11,18293.84,18839.25,18975.88,19069.43,19532.39,19873.06,19392.69,20291.99,21451.65,22356.51,23282.33,23638.42
A,EUR,NET,P1_NCH_AW67,HR,,,,,,,,,,,,,,5689.45,5716.57,5919.63,6039.8,6454.0,6708.4,6882.7,7172.08,7452.53,8016.58,8938.87,10733.38,11849.82
A,EUR,NET,P1_NCH_AW67,HU,1957.5,2282.82,2831.21,3132.69,3413.78,3812.43,3858.66,4188.84,4473.36,4147.68,4409.62,4465.12,4309.02,4338.3,4340.54,4491.39,4782.94,5375.89,5753.25,6291.66,6397.97,6750.22,7147.19,8522.23,9510.29,10339.43
A,EUR,NET,P1_NCH_AW67,IE,15745.44,17873.07,18793.6,19881.69,21045.02,21986.62,22887.38,24104.49,25136.03,23781.46,23613.09,23532.77,23901.17,23881.37,24031.72,24373.12,25127.07,25655.79,26557.69,29271.2,29671.87,30402.24,31298.09,33470.92,37348.65,38553.55
A,EUR,NET,P1_NCH_AW67,IS,19977.05,18085.31,18956.84,20016.16,21148.52,26880.72,26616.36,29823.13,19343.33,15447.09,16918.68,17906.96,19447.67,20789.78,23483.2,26329.71,31100.81,35466.26,34286.27,33217.44,31124.67,33610.6,37605.03,38756.67,,
A,EUR,NET,P1_NCH_AW67,IT,10915.46,11297.62,11479.34,11963.09,12220.16,12526.54,12783.11,13042.45,13469.77,13705.61,13992.79,14174.8,14405.67,14626.37,15600.97,16002.05,16029.61,16060.36,16166.6,16329.15,16787.43,17264.88,17658.54,18506.46,21085.87,21901.01
A,EUR,NET,P1_NCH_AW67,JP,27411.53,25376.53,22967.72,20861.56,20396.05,20209.15,18750.27,16903.03,17841.27,20238.25,22252.35,23433.8,25660.42,19989.98,18936.94,20175.34,22761.06,21609.9,21233.87,22756.84,22196.84,20843.46,19905.66,18406.19,,
A,EUR,NET,P1_NCH_AW67,LT,1597.37,1648.17,1773.22,1914.97,2033.89,2211.68,2613.36,3257.55,3885.19,3700.57,3622.55,3727.25,3884.32,4098.16,4353.38,4600.13,5025.04,5588.45,6167.26,6866.13,7635.81,8313.13,9517.64,10656.96,12642.02,13672.96
A,EUR,NET,P1_NCH_AW67,LU,18785.72,20185.96,21209.55,21738.04,22188.61,22836.58,23486.16,24151.3,25164.09,26129.83,26665.38,26884.91,27702.7,28200.34,28719.32,28917.71,29149.54,31094.04,31713.5,32178.12,33560.07,34070.73,35702.16,37049.7,41324.95,42909.08
A,EUR,NET,P1_NCH_AW67,LV,1148.69,1225.51,1296.85,1434.03,1593.16,1840.09,2304.08,3039.39,3760.08,3715.72,3447.27,3605.31,3723.38,3931.36,4268.39,4634.07,4937.23,5341.0,5960.99,6430.11,6964.5,7852.74,8604.86,9538.37,12071.49,13268.74
A,EUR,NET,P1_NCH_AW67,MT,,,,,,8425.8,8680.35,8941.7,9651.94,9877.8,10293.37,11176.76,11551.63,11851.62,11576.25,11798.86,12329.8,12583.7,12975.65,13732.55,14095.32,13245.23,14229.89,14726.36,17296.73,17960.46
A,EUR,NET,P1_NCH_AW67,NL,14331.94,16082.37,16672.51,17031.99,17523.76,17643.57,19902.15,20500.01,20902.17,21692.02,22082.32,22595.81,22942.23,23737.13,24472.86,24987.29,26023.78,26394.57,26700.6,27976.18,29298.37,30517.65,31661.49,33990.53,29779.84,31224.96
A,EUR,NET,P1_NCH_AW67,NO,18039.34,19872.23,22432.26,21700.56,21507.64,23529.83,24619.08,26105.81,26807.12,26049.85,29371.48,31370.1,33658.5,33527.72,32249.22,31212.04,30650.84,31208.23,31385.92,31756.79,29838.76,32926.78,34770.25,32606.87,,
A,EUR,NET,P1_NCH_AW67,PL,2834.29,3334.39,3245.97,2963.35,2929.42,3389.23,3653.3,4200.86,4899.65,4143.67,4686.26,4811.22,4910.58,5064.98,5416.88,5607.72,5554.51,6075.36,6506.12,6917.24,7699.04,7534.98,8656.36,9994.12,11921.25,13096.05
A,EUR,NET,P1_NCH_AW67,PT,6207.07,6559.24,6793.3,7047.74,7279.88,7596.52,7811.43,8163.75,8418.72,8623.49,8768.2,8750.83,8815.79,8676.68,8619.29,8472.15,8512.65,8660.62,8879.22,9193.81,9274.42,9689.39,10143.52,10915.47,15871.12,16862.22
A,EUR,NET,P1_NCH_AW67,RO,,,,,,,,,2715.96,2451.26,2650.78,2790.51,2733.51,2961.7,3142.05,3482.42,3781.66,4130.58,4538.12,4889.89,5137.86,5414.16,6086.2,7077.27,8558.51,9297.85
A,EUR,NET,P1_NCH_AW67,SE,14286.14,13959.55,14794.54,15185.1,15732.32,16116.61,16802.28,18318.08,18680.21,17629.65,20169.06,21748.44,23245.16,23946.65,23502.77,23142.5,23378.03,23530.33,22678.63,22534.99,23189.15,24898.82,24741.19,23864.9,25160.1,27138.15
A,EUR,NET,P1_NCH_AW67,SI,4032.42,4476.58,4874.86,5281.29,5638.29,6068.07,6402.95,6859.98,7386.88,7537.61,8079.4,8289.45,8380.12,8455.2,8575.77,8638.9,8746.75,8787.85,9157.12,9413.04,9790.52,10326.27,11080.77,12161.25,15514.0,16910.96
A,EUR,NET,P1_NCH_AW67,SK,2881.53,2982.76,3139.07,3331.12,3684.15,3964.84,4221.73,4492.63,4910.51,5119.64,5273.18,5343.81,5452.7,5551.75,5766.19,5884.39,6036.88,6242.36,6581.43,6930.13,7144.83,7641.14,8224.51,9037.13,11743.22,12485.49
A,EUR,NET,P1_NCH_AW67,TR,4703802700.0,3312393846.0,3494681481.0,3577799450.0,3715.94,4434.15,4098.93,3591.0,4024.32,3906.33,4622.6,4311.18,4846.16,4946.41,4781.42,5200.25,5665.71,5073.32,4316.42,4884.51,4547.76,4148.87,4536.12,6329.0,,
A,EUR,NET,P1_NCH_AW67,UK,21151.31,21664.58,22165.97,20718.96,22052.88,22641.58,23505.68,24694.98,21650.8,19486.0,20725.48,20613.69,22713.43,22142.44,23514.35,26836.19,24492.2,23760.19,24227.7,25303.76,,,,,,
A,EUR,NET,P1_NCH_AW67,US,18596.2,19700.78,19261.21,16643.45,15419.21,15813.97,16372.16,15976.05,15609.78,16750.67,18117.0,17860.07,19684.11,18998.78,19488.07,23732.59,24217.62,24337.68,24558.95,26615.95,28971.0,28771.29,32294.52,32969.55,,
A,EUR,NET,P1_NCH_AW80,AT,17070.98,17251.44,17568.69,18175.54,18384.13,19084.84,19571.0,20042.81,20490.7,21307.39,21606.52,22135.7,22587.87,23136.24,23524.98,24013.34,25516.82,25938.62,26427.15,27026.37,27689.26,28285.74,30444.14,32367.37,34639.42,35596.0
A,EUR,NET,P1_NCH_AW80,BE,15344.3,15913.99,16580.61,16963.89,17509.44,17955.73,18472.27,18911.4,19735.89,20523.36,20982.82,21533.51,22174.88,22444.16,22591.36,22770.01,23437.64,23989.45,24922.66,25769.39,26073.54,26503.49,28121.05,30303.54,30914.26,31217.76
A,EUR,NET,P1_NCH_AW80,BG,,,,,,,,,2084.69,2361.05,2561.83,2717.11,2878.72,3038.4,3226.94,3471.26,3751.18,4106.13,4357.61,4874.34,5290.14,5965.25,6855.24,7912.19,10207.8,11559.95
A,EUR,NET,P1_NCH_AW80,CH,31394.58,33248.73,34964.87,34281.42,34376.66,34635.6,34570.97,34090.22,35375.29,37496.27,41568.17,46867.65,50032.71,49525.55,48382.38,54865.94,55228.61,54347.49,52887.98,55777.08,58847.62,60315.09,64149.18,67068.07,,
A,EUR,NET,P1_NCH_AW80,CY,,,,,,12473.4,13326.39,14057.71,,,,,,,15277.17,,,15631.22,16126.89,16382.76,16156.8,16559.03,18106.36,19561.4,22914.59,23560.65
A,EUR,NET,P1_NCH_AW80,CZ,2836.78,3208.09,3799.76,3843.66,4079.79,4557.65,5226.3,5684.53,6875.88,6780.01,7262.86,7598.05,7646.69,7370.26,7136.38,7395.91,7741.17,8399.35,9198.77,9787.68,9767.31,11392.95,12813.52,14069.44,15933.6,17234.11
A,EUR,NET,P1_NCH_AW80,DE,16603.48,17323.68,17737.82,17921.01,18689.56,18895.68,19015.83,19591.75,20130.53,20147.3,21221.53,21825.84,22363.37,22730.2,23257.33,23780.61,24258.62,24659.65,25454.62,26338.32,26153.5,27381.96,29756.19,31651.1,29519.98,30401.64
A,EUR,NET,P1_NCH_AW80,DK,18315.68,19248.5,20212.97,20808.02,21542.86,21791.35,22472.37,23516.68,24497.56,25276.38,26419.83,27078.52,27458.16,27714.68,28094.76,28383.97,28652.42,29095.21,29762.01,30428.02,31043.38,32224.88,33373.89,34691.04,37772.39,39046.22
A,EUR,NET,P1_NCH_AW80,EA19,,,,,,16348.67,16829.48,17381.57,18043.18,18391.75,18888.88,19314.74,19713.64,20029.5,20442.11,20828.53,21095.38,21324.43,21821.52,22438.19,22493.73,23440.3,24817.47,,,
A,EUR,NET,P1_NCH_AW80,EA20,,,,,,,,,,,,,,19890.85,20294.55,20679.93,20946.17,21174.42,21669.68,22283.19,22341.26,23282.97,24655.97,26055.79,26328.83,27107.23
A,EUR,NET,P1_NCH_AW80,EA21,,,,,,,,,,,,,,,,,,,,,,,,,26022.13,26817.28
A,EUR,NET,P1_NCH_AW80,EE,2486.42,2812.22,3083.73,3324.43,3632.53,4107.56,4917.85,5882.16,6672.46,6256.04,6328.63,6731.98,7122.7,7629.13,8004.53,8584.65,9245.37,9873.15,11108.75,11790.5,12046.67,12800.35,13737.67,15246.06,17662.28,18303.15
A,EUR,NET,P1_NCH_AW80,EL,9941.25,10185.01,11199.56,12500.87,13618.54,13967.48,14813.49,14917.63,14956.17,15399.69,15468.59,14568.42,14194.8,13092.65,13300.14,12918.35,12416.63,12323.74,12312.81,12522.79,11914.14,12789.77,13919.01,14915.99,16669.76,17902.02
A,EUR,NET,P1_NCH_AW80,ES,11416.27,11758.04,12146.07,12789.5,13165.67,13497.96,13819.33,14356.52,15512.16,16031.6,15985.6,16400.95,16529.71,16604.38,16696.9,17231.82,17216.74,17313.9,17522.08,17764.05,17052.07,17919.64,18666.53,19510.72,21745.63,22297.38
A,EUR,NET,P1_NCH_AW80,EU15,16617.33,17204.57,17666.94,17681.92,18370.27,18772.72,19348.22,20062.17,20002.49,19796.68,20546.43,20918.05,21731.11,21902.7,22501.18,23492.56,23215.68,23244.04,23709.25,24404.91,,,,,,
A,EUR,NET,P1_NCH_AW80,EU27_2020,,,,,,,,,,,,,,17637.21,17960.12,18280.92,18536.38,18826.01,19302.36,19877.55,20049.87,20900.37,22227.89,23627.81,24177.0,25109.55
A,EUR,NET,P1_NCH_AW80,EU28,,,,,,,,,,,,,,18793.2,19296.64,20128.5,19946.86,20066.66,20554.05,21214.72,,,,,,
A,EUR,NET,P1_NCH_AW80,FI,14690.09,15588.46,16455.41,17032.57,17836.93,18539.89,19489.34,20739.41,21823.12,22810.46,23341.45,23879.82,24608.79,24918.99,24934.63,25174.88,25559.13,26005.6,26513.83,27145.24,28058.49,28669.44,29591.79,30781.1,31107.42,32210.31
A,EUR,NET,P1_NCH_AW80,FR,15555.59,16038.52,16563.31,16914.32,17348.1,17830.04,18389.0,18984.99,19659.31,19966.19,20292.47,20727.34,21052.98,21301.21,21580.17,21943.66,21864.37,21960.47,22511.14,22941.79,22691.69,23758.96,25118.26,26174.9,26336.04,26801.1
A,EUR,NET,P1_NCH_AW80,HR,,,,,,,,,,,,,,6663.96,6690.55,6954.44,7097.94,7373.71,7677.47,7885.59,8213.62,8606.82,9280.31,10381.56,12465.16,13836.1
A,EUR,NET,P1_NCH_AW80,HU,2280.61,2662.24,3284.72,3608.17,3939.19,4372.52,4389.51,4711.5,5028.67,4748.86,5137.6,5230.64,5145.09,5180.06,5182.74,5362.85,5710.98,6418.98,6869.55,7512.43,7639.37,8059.97,8533.96,10175.8,11355.57,12345.59
A,EUR,NET,P1_NCH_AW80,IE,18092.11,20920.18,21965.88,23237.93,24272.33,25417.06,26671.58,28047.24,29251.76,27634.37,27433.33,27154.05,27460.06,27398.86,27523.75,28058.69,28830.95,29335.17,30285.8,32809.17,33284.63,34155.72,35144.84,37578.09,41127.51,40497.22
A,EUR,NET,P1_NCH_AW80,IS,23082.58,20932.74,21944.77,23191.56,24530.07,31268.54,31024.53,34771.2,22578.93,17903.94,19513.74,20689.86,22485.41,24062.99,27209.03,30543.94,36199.23,41371.34,40001.54,38747.14,36269.98,39032.86,43670.44,44974.08,,
A,EUR,NET,P1_NCH_AW80,IT,12723.27,13162.9,13353.26,13853.04,14159.99,14525.82,14832.16,15099.69,15609.92,15891.52,16234.43,16451.75,16727.41,16990.94,17952.65,18369.46,18402.36,18439.08,18565.93,18760.02,19283.94,19830.74,20158.71,21020.62,23841.22,24742.37
A,EUR,NET,P1_NCH_AW80,JP,32560.32,30139.59,27282.01,24786.54,24232.57,24007.46,22261.08,20053.13,21166.28,24019.51,26412.41,27810.38,30446.53,23720.5,22463.98,23926.06,26988.74,25623.28,25173.66,26978.28,26323.15,24717.89,23601.31,21817.25,,
A,EUR,NET,P1_NCH_AW80,LT,1862.5,1921.91,2063.62,2221.99,2363.99,2576.28,3061.8,3831.35,4587.24,4354.86,4261.7,4386.73,4574.27,4829.6,5114.12,5408.38,5888.64,6498.15,7161.32,8019.9,8877.41,9686.04,10997.31,12269.39,14531.95,15741.22
A,EUR,NET,P1_NCH_AW80,LU,21627.94,23242.48,24548.55,25146.03,25644.47,26346.94,27063.82,27774.15,28946.78,30085.36,30668.83,30871.41,31789.64,32258.04,32816.34,32999.59,33256.39,35467.4,36114.57,36603.55,38053.29,38549.16,40241.05,41748.75,45752.47,47685.21
A,EUR,NET,P1_NCH_AW80,LV,1354.18,1445.9,1531.08,1694.88,1884.89,2179.73,2724.64,3587.71,4423.39,4389.07,4085.98,4267.58,4408.55,4658.39,5054.67,5493.06,5833.44,6298.9,6951.28,7499.24,8076.33,9182.98,10000.43,11066.71,14091.33,15540.47
A,EUR,NET,P1_NCH_AW80,MT,,,,,,9754.67,10036.9,10456.32,11287.5,11547.0,12043.2,12971.6,13359.52,13669.96,13385.0,13615.36,14175.96,14479.12,14947.12,15760.88,16194.04,15269.0,16354.72,16947.52,19986.24,20586.36
A,EUR,NET,P1_NCH_AW80,NL,16578.91,18470.92,19132.0,19538.09,19828.69,20228.6,22854.31,23547.26,24024.35,25032.95,25503.1,26099.86,26420.35,27489.23,28197.33,28755.01,29590.66,29952.55,30300.25,31689.48,33176.5,34513.36,35856.95,38389.2,33458.05,35142.37
A,EUR,NET,P1_NCH_AW80,NO,21108.92,23261.6,26255.87,25386.39,25158.88,27473.98,28744.42,30487.99,31309.22,30412.42,34289.8,36629.02,39291.67,39139.2,37672.84,36451.81,35776.48,36422.28,36628.06,37060.15,34840.27,38472.72,40625.54,38079.61,,
A,EUR,NET,P1_NCH_AW80,PL,3354.08,3944.15,3838.68,3504.9,3465.1,4010.04,4324.13,4973.9,5803.89,4911.96,5556.85,5707.25,5826.46,6010.92,6431.0,6658.86,6596.84,7217.86,7732.25,8220.6,9147.68,8953.0,10171.99,11764.11,14055.88,15455.85
A,EUR,NET,P1_NCH_AW80,PT,7237.31,7656.12,7925.92,8208.44,8468.46,8826.32,9072.86,9465.4,9762.58,10012.2,10178.01,10116.23,10235.85,9932.38,9879.95,9736.85,9816.65,9983.12,10309.6,10677.59,10773.49,11268.98,11786.34,12694.2,17123.63,18200.85
A,EUR,NET,P1_NCH_AW80,RO,,,,,,,,,3205.68,2893.8,3132.1,3298.82,3232.66,3505.13,3720.5,4126.68,4465.9,4883.4,5362.75,5784.34,6103.83,6455.81,7267.14,8420.06,10219.12,11101.91
A,EUR,NET,P1_NCH_AW80,SE,16808.34,16459.31,17457.49,17890.64,18526.53,18970.35,19777.99,21557.76,21997.46,20757.58,23753.52,25615.87,27376.29,28190.6,27681.97,27262.2,27548.86,27733.16,26730.47,26552.45,27325.73,29215.67,28996.39,28068.68,29610.4,31983.96
A,EUR,NET,P1_NCH_AW80,SI,4780.0,5306.18,5777.95,6260.01,6683.67,7119.66,7487.55,8104.09,8728.27,8905.4,9350.68,9591.99,9697.48,9780.04,9923.99,9999.38,10116.69,10344.62,10676.72,10993.35,11469.43,12032.98,12943.82,14126.21,18162.38,19812.17
A,EUR,NET,P1_NCH_AW80,SK,3410.68,3531.54,3723.18,3952.49,4300.07,4626.53,4929.74,5247.33,5742.76,5964.6,6147.93,6249.45,6376.32,6491.23,6744.79,6885.93,7068.0,7313.35,7717.23,8129.63,8368.41,8957.44,9651.49,10609.12,13813.59,14695.93
A,EUR,NET,P1_NCH_AW80,TR,5559095672.0,3921205225.0,4137444012.0,4231015871.0,4404.19,5256.33,4856.71,4247.04,4709.74,4571.49,5413.01,5049.17,5677.61,5797.74,5608.1,6101.42,6642.44,5951.76,5066.68,5712.06,5334.37,4831.27,5225.38,7289.93,,
A,EUR,NET,P1_NCH_AW80,UK,24764.29,25345.31,25939.67,24245.67,25814.81,26505.41,27519.88,28922.58,25411.24,22847.81,24311.75,24085.3,26514.26,25794.77,27365.65,31217.94,28494.52,27644.5,28187.11,29431.86,,,,,,
A,EUR,NET,P1_NCH_AW80,US,21880.98,23181.8,22667.21,19584.67,18144.37,18609.19,19269.84,18811.96,18306.22,19666.39,21279.57,21040.73,23190.04,22374.14,22954.08,27954.32,28530.8,28680.22,29025.59,31457.97,33963.4,33807.85,38194.6,38987.08,,
A,EUR,SOC,CPL_CH2_AW100,AT,5368.75,5467.7,5591.57,5830.29,5933.71,6143.94,6345.82,6541.74,6727.73,6831.34,6952.68,7167.35,7350.77,7573.23,7730.92,7929.03,8102.77,8269.8,8463.25,8700.53,8824.43,9068.94,9550.45,10233.96,10874.6,11227.41
A,EUR,SOC,CPL_CH2_AW100,BE,4417.47,4624.56,4795.45,4838.33,4988.34,5125.18,5265.82,5404.28,5692.74,5896.31,6076.78,6248.11,6424.32,6467.65,6503.36,6503.07,6501.08,6641.9,6795.46,6955.88,7030.09,7173.84,7599.95,8143.96,7906.35,7906.35
A,EUR,SOC,CPL_CH2_AW100,BG,,,,,,,,,432.65,490.0,489.8,558.92,592.16,625.0,663.79,714.04,771.63,877.88,967.29,1081.99,1174.29,1324.15,1521.71,1756.33,2265.9,2566.05
A,EUR,SOC,CPL_CH2_AW100,CH,3065.41,3246.64,3415.42,3209.72,3088.02,3111.16,3105.08,3071.12,3166.7,3358.16,3728.62,4350.89,4633.91,4591.62,4467.52,5064.46,5091.0,5011.12,4882.99,5155.41,5586.89,5767.29,6126.72,6412.1,,
A,EUR,SOC,CPL_CH2_AW100,CY,,,,,,1048.32,1120.01,1181.48,,,,,,,1615.54,,,1652.98,1705.39,1853.56,2244.0,2545.22,2783.05,3009.06,3841.7,3972.23
A,EUR,SOC,CPL_CH2_AW100,CZ,565.05,638.78,759.35,769.85,819.51,919.39,1030.18,1128.67,1366.2,1165.53,1253.35,1324.45,1328.9,1280.04,1244.14,1294.24,1361.5,1487.91,1642.46,1759.4,1761.06,1915.18,2147.62,2375.53,2861.69,3105.73
A,EUR,SOC,CPL_CH2_AW100,DE,7052.0,7233.6,7516.6,7812.0,7943.85,8194.73,8397.46,8380.9,8369.13,8272.25,8441.11,8930.63,9090.9,9058.58,9274.45,9525.97,9824.42,10036.73,10275.11,10269.35,10136.25,10546.8,11460.46,11997.03,11307.96,12007.66
A,EUR,SOC,CPL_CH2_AW100,DK,3401.35,3135.76,3256.85,3351.5,3403.27,3438.63,3548.95,3719.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.27,159.18
A,EUR,SOC,CPL_CH2_AW100,EA19,,,,,,4491.19,4584.03,4628.47,4725.43,4773.92,4900.2,5129.91,5272.78,5363.93,5470.29,5531.27,5667.98,5739.39,5674.01,5707.89,5659.52,5825.06,6178.59,,,
A,EUR,SOC,CPL_CH2_AW100,EA20,,,,,,,,,,,,,,5331.71,5435.94,5496.85,5632.83,5704.2,5641.01,5675.75,5628.93,5794.1,6147.43,6279.43,6737.8,7029.5
A,EUR,SOC,CPL_CH2_AW100,EA21,,,,,,,,,,,,,,,,,,,,,,,,,6646.6,6939.73
A,EUR,SOC,CPL_CH2_AW100,EE,0.0,0.0,49.21,53.32,57.22,63.04,44.73,53.64,60.27,166.1,271.94,290.3,308.11,234.64,246.76,208.72,224.53,239.87,251.75,269.07,275.58,295.83,323.56,360.94,436.22,469.82
A,EUR,SOC,CPL_CH2_AW100,EL,2949.58,2998.61,3312.1,3694.08,4117.63,4226.5,4569.6,4595.52,4579.2,4717.25,4637.95,4645.24,4608.85,3820.21,3752.67,3487.58,3472.6,3495.18,3506.62,3540.41,3190.91,3115.25,3409.72,3670.68,3801.49,3964.47
A,EUR,SOC,CPL_CH2_AW100,ES,1099.76,1137.88,1181.15,1230.93,1272.88,1309.14,1344.16,1396.32,1476.5,1534.42,1573.9,1620.22,1644.28,1652.69,1663.11,1681.18,1679.5,1685.91,1709.53,1733.07,1652.78,1750.73,1827.52,1951.12,2162.56,2227.33
A,EUR,SOC,CPL_CH2_AW100,EU15,4081.73,4006.79,4104.81,4264.52,4379.55,4485.25,4592.26,4675.43,4578.35,4526.73,4674.61,4874.4,5052.02,5095.56,5208.6,5355.61,5403.34,5443.21,5396.3,5438.62,,,,,,
A,EUR,SOC,CPL_CH2_AW100,EU27_2020,,,,,,,,,,,,,,4483.51,4568.53,4618.27,4732.11,4815.82,4876.06,4934.55,4930.5,5076.97,5415.54,5615.92,6077.44,6385.32
A,EUR,SOC,CPL_CH2_AW100,EU28,,,,,,,,,,,,,,4395.46,4493.94,4617.88,4664.22,4722.89,4785.35,4863.05,,,,,,
A,EUR,SOC,CPL_CH2_AW100,FI,1851.75,1795.16,1765.0,1805.78,1876.94,2036.56,2266.71,2392.69,2310.18,2425.67,2796.87,2876.32,3156.47,3232.62,3428.53,3577.13,3846.27,4120.59,4408.92,4514.85,4882.82,5171.9,5225.22,5566.04,4688.01,4678.5
A,EUR,SOC,CPL_CH2_AW100,FR,3582.08,3643.71,3734.51,3923.19,4026.69,4146.07,4305.39,4437.08,4595.74,4676.08,4751.81,4859.87,4958.82,5053.01,5231.52,5392.45,5416.13,5460.46,4603.7,4422.82,4260.26,4477.17,4784.88,4930.99,4995.86,5083.8
A,EUR,SOC,CPL_CH2_AW100,HR,,,,,,,,,,,,,,2257.46,2269.24,2318.3,2370.54,2467.45,2599.88,2690.61,2794.29,2905.49,3180.97,3631.4,4425.6,4922.4
A,EUR,SOC,CPL_CH2_AW100,HU,522.15,613.15,732.88,766.78,909.32,988.27,1076.88,1458.33,1579.03,1477.51,1550.18,1657.3,1816.49,1828.84,1829.78,1893.37,1985.96,2232.16,2388.85,2612.41,2656.55,2802.81,2967.64,3538.58,3948.84,4293.11
A,EUR,SOC,CPL_CH2_AW100,IE,1004.46,1002.89,1054.88,1131.36,1205.86,1258.43,1309.31,1375.24,1447.16,1405.34,1415.07,1404.66,1436.54,1721.84,1734.85,1749.32,1788.52,1820.16,1889.06,2113.8,2158.48,2242.56,2298.28,2453.87,2436.88,2530.36
A,EUR,SOC,CPL_CH2_AW100,IS,56.01,55.2,63.12,64.35,65.85,77.66,71.95,81.06,52.38,48.65,51.89,56.88,59.73,60.97,65.6,71.52,82.01,92.71,89.56,85.52,77.84,82.14,93.39,92.19,,
A,EUR,SOC,CPL_CH2_AW100,IT,1980.45,2038.53,2080.62,2124.08,2180.14,2246.96,2319.65,2448.89,2547.59,2602.06,2680.26,2739.95,2793.86,2845.39,2879.93,2899.2,2905.74,2913.05,2938.29,2976.92,3057.3,3142.23,2895.33,1934.54,3690.85,3801.31
A,EUR,SOC,CPL_CH2_AW100,JP,6680.74,6186.42,5741.94,4339.71,4243.23,4308.34,4167.26,3737.05,3987.81,4509.81,5333.37,5830.33,6542.2,5199.59,5003.64,5411.33,6144.49,5851.73,5769.95,6184.28,6027.52,5660.16,5407.83,5083.24,,
A,EUR,SOC,CPL_CH2_AW100,LT,95.6,98.7,104.71,110.71,119.03,131.47,154.4,189.16,221.93,620.51,606.16,625.42,654.32,693.67,730.46,776.09,843.26,919.4,1004.67,3009.83,3284.66,3619.28,4133.14,4642.33,5613.66,6119.1
A,EUR,SOC,CPL_CH2_AW100,LU,4168.37,4385.95,4438.82,4570.82,4684.9,4919.88,5092.48,5456.33,5673.24,5880.26,6027.69,6640.52,6394.73,6598.22,6756.86,7152.85,7229.25,7166.69,7352.82,7493.78,7930.82,8064.39,8443.17,8981.13,9966.06,10314.56
A,EUR,SOC,CPL_CH2_AW100,LV,208.44,223.56,237.6,264.6,295.92,344.52,426.6,556.2,672.84,665.28,656.64,839.52,868.56,909.48,933.66,1006.74,1064.7,1152.9,1308.12,1408.44,1502.16,1603.98,1732.5,1931.58,2552.76,2751.84
